timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-30 10:44:56,2025-12-04 16:57:15,019aea4b-b1db-70e1-82b3-c6419b9d175d,HeHp_r4,0.6948,He 0.0 0.0 0.0; H 0.0 0.0 0.69480000,2,2,0,sto3g,3,2,4,64,87,10000,37,37,50,18,32,-2.8284061426150284,-2.828406145508588,-2.8284061426150284,2.89355917004741e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.817101
2025-12-30 10:44:56,2025-12-04 16:57:30,019aea4b-f09f-7f60-af84-9bad088b6fea,HeHp_r5,0.74306667,He 0.0 0.0 0.0; H 0.0 0.0 0.74306667,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.84442480858665,-2.844424812963339,-2.8444248085866493,4.376688789164973e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.978904
2025-12-30 10:44:56,2025-12-04 16:57:49,019aea4c-32de-7371-b0a3-f350393ae335,HeHp_r5,0.74306667,He 0.0 0.0 0.0; H 0.0 0.0 0.74306667,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.84442480858665,-2.844424812963339,-2.8444248085866493,4.376688789164973e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.949498
2025-12-30 10:44:57,2025-12-04 16:58:07,019aea4c-7885-7d21-9e73-615e65ea82df,HeHp_r5,0.74306667,He 0.0 0.0 0.0; H 0.0 0.0 0.74306667,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.84442480858665,-2.844424812963339,-2.8444248085866493,4.376688789164973e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.863694
2025-12-30 10:44:57,2025-12-04 16:58:23,019aea4c-be33-79d1-8bdc-959f44fcaa7d,HeHp_r6,0.79133333,He 0.0 0.0 0.0; H 0.0 0.0 0.79133333,2,2,0,sto3g,1,2,4,64,87,10000,37,37,50,18,32,-2.85441937517414,-2.8544193795298085,-2.85441937517414,4.35566871459514e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.086179
2025-12-30 10:44:58,2025-12-04 16:58:41,019aea4d-0379-7452-aef2-ad72df3450fa,HeHp_r6,0.79133333,He 0.0 0.0 0.0; H 0.0 0.0 0.79133333,2,2,0,sto3g,2,2,4,64,87,10000,37,37,50,18,32,-2.85441937517414,-2.8544193795298085,-2.85441937517414,4.35566871459514e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.124649
2025-12-30 10:44:58,2025-12-04 16:58:57,019aea4d-401a-7253-9ba2-be7d8161db21,HeHp_r6,0.79133333,He 0.0 0.0 0.0; H 0.0 0.0 0.79133333,2,2,0,sto3g,3,2,4,64,87,10000,37,37,50,18,32,-2.85441937517414,-2.8544193795298085,-2.85441937517414,4.35566871459514e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.015151
2025-12-30 10:44:58,2025-12-04 16:59:14,019aea4d-85c6-7690-9220-79847908fbfb,HeHp_r7,0.8396,He 0.0 0.0 0.0; H 0.0 0.0 0.83960000,2,2,0,sto3g,1,2,4,64,85,10000,35,35,50,18,32,-2.8600146063862866,-2.8600146042847654,-2.8600146063862857,2.101521179298516e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.889859
2025-12-30 10:44:59,2025-12-04 16:59:28,019aea4d-c073-72d3-acdd-2e891a309ed0,HeHp_r7,0.8396,He 0.0 0.0 0.0; H 0.0 0.0 0.83960000,2,2,0,sto3g,2,2,4,64,85,10000,35,35,50,18,32,-2.8600146063862866,-2.8600146042847654,-2.8600146063862857,2.101521179298516e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.029409
2025-12-30 10:44:59,2025-12-04 16:59:49,019aea4e-013d-7841-a37c-4d5a0eb1f322,HeHp_r7,0.8396,He 0.0 0.0 0.0; H 0.0 0.0 0.83960000,2,2,0,sto3g,3,2,4,64,85,10000,35,35,50,18,32,-2.8600146063862866,-2.8600146042847654,-2.8600146063862857,2.101521179298516e-09,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.803359
2025-12-30 10:44:59,2025-12-04 17:00:05,019aea4e-4a17-7ed2-a2f9-31b962ebe734,HeHp_r8,0.88786667,He 0.0 0.0 0.0; H 0.0 0.0 0.88786667,2,2,0,sto3g,1,2,4,64,85,10000,35,35,50,18,32,-2.8624083013501846,-2.86240824279417,-2.862408301350184,5.855601470372562e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.051875
2025-12-30 10:45:00,2025-12-04 17:00:22,019aea4e-887b-72b2-ac4e-e86ee0c57af9,HeHp_r8,0.88786667,He 0.0 0.0 0.0; H 0.0 0.0 0.88786667,2,2,0,sto3g,2,2,4,64,85,10000,35,35,50,18,32,-2.8624083013501846,-2.86240824279417,-2.862408301350184,5.855601470372562e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.881857
2025-12-30 10:45:00,2025-12-04 17:00:41,019aea4e-ce45-7d62-be07-98ce28a96f1f,HeHp_r8,0.88786667,He 0.0 0.0 0.0; H 0.0 0.0 0.88786667,2,2,0,sto3g,3,2,4,64,85,10000,35,35,50,18,32,-2.8624083013501846,-2.86240824279417,-2.862408301350184,5.855601470372562e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.977505
2025-12-30 10:45:01,2025-12-04 17:00:58,019aea4f-17e3-7b42-965a-323dcd4f9971,HeHp_r9,0.93613333,He 0.0 0.0 0.0; H 0.0 0.0 0.93613333,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.862496795192783,-2.862496790987571,-2.862496795192783,4.205211734387149e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.126583
2025-12-30 10:45:01,2025-12-04 17:01:16,019aea4f-59f8-7b83-b8b0-696984ac826f,HeHp_r9,0.93613333,He 0.0 0.0 0.0; H 0.0 0.0 0.93613333,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.862496795192783,-2.862496790987571,-2.862496795192783,4.205211734387149e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.848823
2025-12-30 10:45:01,2025-12-04 17:01:31,019aea4f-9ce9-7ef0-be29-f40bf8a19111,HeHp_r9,0.93613333,He 0.0 0.0 0.0; H 0.0 0.0 0.93613333,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.862496795192783,-2.862496790987571,-2.862496795192783,4.205211734387149e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.061488
