timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-31 14:11:37,2025-12-04 19:45:29,019aeae5-bf13-7540-8d22-685a4ee4a531,HeHp_r4,0.6148,He 0.0 0.0 0.0; H 0.0 0.0 0.61480000,4,2,0,6-31g,3,12,8,274,387,10000,155,155,232,80,152,-2.9091983536925725,-2.909198371910326,-2.909198353692855,1.82177535279493e-08,2.824407374646398e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.466200000000001
2025-12-31 14:11:38,2025-12-04 19:45:47,019aeae5-f862-7ba0-b919-d3fa32f2531f,HeHp_r5,0.66973333,He 0.0 0.0 0.0; H 0.0 0.0 0.66973333,4,2,0,6-31g,1,12,8,266,376,10000,152,152,224,80,144,-2.9243442210162205,-2.9243442479724813,-2.9243442210183024,2.6956260779087412e-08,2.081890215777093e-12,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.671361
2025-12-31 14:11:39,2025-12-04 19:46:02,019aeae6-3945-7910-98f0-01d0f20763ce,HeHp_r5,0.66973333,He 0.0 0.0 0.0; H 0.0 0.0 0.66973333,4,2,0,6-31g,2,12,8,266,376,10000,152,152,224,80,144,-2.924344221016224,-2.924344247972482,-2.9243442210183024,2.695625811455216e-08,2.078337502098293e-12,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.560991
2025-12-31 14:11:40,2025-12-04 19:46:17,019aeae6-76a6-7d33-8fb1-e289a1d18225,HeHp_r5,0.66973333,He 0.0 0.0 0.0; H 0.0 0.0 0.66973333,4,2,0,6-31g,3,12,8,266,376,10000,152,152,224,80,144,-2.924344221016224,-2.924344247972483,-2.924344221018304,2.6956259002730576e-08,2.0801138589376933e-12,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.193344
2025-12-31 14:11:41,2025-12-04 19:46:32,019aeae6-b07d-7800-baf5-c8d12bfa0c45,HeHp_r6,0.72466667,He 0.0 0.0 0.0; H 0.0 0.0 0.72466667,4,2,0,6-31g,1,12,8,266,374,10000,150,150,224,80,144,-2.930974140417553,-2.930974172980759,-2.9309741404232525,3.2563205909497135e-08,5.699440919215704e-12,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.834296
2025-12-31 14:11:42,2025-12-04 19:46:50,019aeae6-f4fb-7830-bc42-9acafce30ad1,HeHp_r6,0.72466667,He 0.0 0.0 0.0; H 0.0 0.0 0.72466667,4,2,0,6-31g,2,12,8,266,374,10000,150,150,224,80,144,-2.930974140417555,-2.930974172980761,-2.9309741404232543,3.2563205909497135e-08,5.699440919215704e-12,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.544988
2025-12-31 14:11:43,2025-12-04 19:47:04,019aeae7-2f08-7720-acd7-2e3db40c483a,HeHp_r6,0.72466667,He 0.0 0.0 0.0; H 0.0 0.0 0.72466667,4,2,0,6-31g,3,12,8,266,374,10000,150,150,224,80,144,-2.930974140417555,-2.93097417298076,-2.9309741404232525,3.2563205021318715e-08,5.6976645623763026e-12,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.211274
2025-12-31 14:11:44,2025-12-04 19:47:20,019aeae7-67c6-7002-a7d6-12bfb9ee0314,HeHp_r7,0.7796,He 0.0 0.0 0.0; H 0.0 0.0 0.77960000,4,2,0,6-31g,1,12,8,266,374,10000,150,150,224,80,144,-2.932255733045872,-2.932255729888224,-2.932255733045952,3.157648365004206e-09,7.993605777301127e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.1872810000000005
2025-12-31 14:11:44,2025-12-04 19:47:35,019aeae7-a61a-77a2-986f-034d7bac2d50,HeHp_r7,0.7796,He 0.0 0.0 0.0; H 0.0 0.0 0.77960000,4,2,0,6-31g,2,12,8,266,374,10000,150,150,224,80,144,-2.932255733045872,-2.9322557298882237,-2.932255733045952,3.1576488090934163e-09,7.993605777301127e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.218171
2025-12-31 14:11:46,2025-12-04 19:47:49,019aeae7-e061-7312-a04d-8072063370da,HeHp_r7,0.7796,He 0.0 0.0 0.0; H 0.0 0.0 0.77960000,4,2,0,6-31g,3,12,8,266,374,10000,150,150,224,80,144,-2.932255733045872,-2.9322557298882237,-2.9322557330459538,3.1576488090934163e-09,8.171241461241152e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.001259
