timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-31 12:19:56,2025-12-04 19:17:19,019aeacb-f029-7ba0-a2db-b1fcb6fc4304,H2_r5,0.55093333,H 0.0 0.0 0.0; H 0.0 0.0 0.55093333,4,2,0,6-31g,3,12,8,238,338,10000,138,138,200,72,128,-1.111535409969491,-1.1115353946754207,-1.1115354099750292,1.5294070232485524e-08,5.538236536040131e-12,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.138162
2025-12-31 12:19:58,2025-12-04 19:17:38,019aeacc-31fb-71b3-8861-2a1081c574a7,H2_r6,0.61366667,H 0.0 0.0 0.0; H 0.0 0.0 0.61366667,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-1.136034047661274,-1.136034017589184,-1.1360340476620436,3.007209015137846e-08,7.696066006701585e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.166721
2025-12-31 12:19:59,2025-12-04 19:17:55,019aeacc-78b1-7133-9aef-0347a56999f2,H2_r6,0.61366667,H 0.0 0.0 0.0; H 0.0 0.0 0.61366667,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-1.1360340476612736,-1.1360340175891834,-1.1360340476620423,3.007209015137846e-08,7.687184222504584e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.401548
2025-12-31 12:20:00,2025-12-04 19:18:11,019aeacc-ba43-7323-892d-61d02d0979fa,H2_r6,0.61366667,H 0.0 0.0 0.0; H 0.0 0.0 0.61366667,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-1.136034047661275,-1.136034017589184,-1.1360340476620436,3.007209081751228e-08,7.687184222504584e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.051132
2025-12-31 12:20:01,2025-12-04 19:18:27,019aeacc-f886-7742-b1b0-6383e701594d,H2_r7,0.6764,H 0.0 0.0 0.0; H 0.0 0.0 0.67640000,4,2,0,6-31g,1,12,8,244,344,10000,140,140,204,72,132,-1.1479779745149694,-1.1479779758593331,-1.1479779745149696,1.3443637314480839e-09,2.220446049250313e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.675358
2025-12-31 12:20:02,2025-12-04 19:18:43,019aeacd-3745-76d3-8954-783f2cf31e20,H2_r7,0.6764,H 0.0 0.0 0.0; H 0.0 0.0 0.67640000,4,2,0,6-31g,2,12,8,244,344,10000,140,140,204,72,132,-1.1479779745149692,-1.147977975859338,-1.14797797451497,1.3443688384739971e-09,6.661338147750939e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.082308
2025-12-31 12:20:04,2025-12-04 19:19:00,019aeacd-76c4-74c3-81a4-8ee731e85823,H2_r7,0.6764,H 0.0 0.0 0.0; H 0.0 0.0 0.67640000,4,2,0,6-31g,3,12,8,244,344,10000,140,140,204,72,132,-1.1479779745149694,-1.1479779758593367,-1.1479779745149696,1.3443672841617627e-09,2.220446049250313e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.098625
2025-12-31 12:20:04,2025-12-04 19:19:18,019aeacd-b9c0-76e1-aee9-5f9c50dd23b9,H2_r8,0.73913333,H 0.0 0.0 0.0; H 0.0 0.0 0.73913333,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-1.151664910131433,-1.1516650422655343,-1.1516649101314336,1.3213410166024178e-07,8.881784197001252e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.1571
2025-12-31 12:20:05,2025-12-04 19:19:35,019aeacd-fcd1-7a71-9626-985ecc3bb0b4,H2_r8,0.73913333,H 0.0 0.0 0.0; H 0.0 0.0 0.73913333,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-1.151664910131433,-1.1516650422655348,-1.1516649101314322,1.3213410210433096e-07,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.208806
2025-12-31 12:20:06,2025-12-04 19:19:53,019aeace-434d-72f2-a1d3-9112e8122b69,H2_r8,0.73913333,H 0.0 0.0 0.0; H 0.0 0.0 0.73913333,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-1.1516649101314322,-1.1516650422655348,-1.151664910131433,1.3213410254842017e-07,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.175504
2025-12-31 12:20:07,2025-12-04 19:20:08,019aeace-85cd-7a71-b8ea-f577e356e709,H2_r9,0.80186667,H 0.0 0.0 0.0; H 0.0 0.0 0.80186667,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-1.1499171468926508,-1.1499171534681276,-1.1499171468926497,6.5754768296955035e-09,1.3322676295501878e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.031583
2025-12-31 12:20:08,2025-12-04 19:20:26,019aeace-c3b8-7d63-899d-1a310fb48582,H2_r9,0.80186667,H 0.0 0.0 0.0; H 0.0 0.0 0.80186667,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-1.1499171468926508,-1.1499171534681252,-1.14991714689265,6.575474387204849e-09,8.881784197001252e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.218475
2025-12-31 12:20:09,2025-12-04 19:20:42,019aeacf-0818-7741-a58c-f2f9de697932,H2_r9,0.80186667,H 0.0 0.0 0.0; H 0.0 0.0 0.80186667,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-1.14991714689265,-1.1499171534681272,-1.1499171468926497,6.575477273784713e-09,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.260630000000001
2025-12-31 12:20:10,2025-12-04 19:20:58,019aeacf-4445-7840-9af1-f4156866f2dd,H2_r10,0.8646,H 0.0 0.0 0.0; H 0.0 0.0 0.86460000,4,2,0,6-31g,1,12,8,238,339,10000,139,139,200,72,128,-1.144634792266522,-1.1446348024505646,-1.14463479226652,1.0184042498195822e-08,1.9984014443252818e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,5.997064
2025-12-31 12:20:11,2025-12-04 19:21:16,019aeacf-87ee-72e3-b6ed-a9e0c8369bd4,H2_r10,0.8646,H 0.0 0.0 0.0; H 0.0 0.0 0.86460000,4,2,0,6-31g,2,12,8,238,339,10000,139,139,200,72,128,-1.1446347922665223,-1.1446348024505708,-1.1446347922665203,1.0184048493400157e-08,1.7763568394002505e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.270822
2025-12-31 12:20:12,2025-12-04 19:21:32,019aeacf-cb7d-76f0-bc62-9816ecf79c08,H2_r10,0.8646,H 0.0 0.0 0.0; H 0.0 0.0 0.86460000,4,2,0,6-31g,3,12,8,238,339,10000,139,139,200,72,128,-1.144634792266522,-1.1446348024505706,-1.144634792266521,1.0184048493400157e-08,1.1102230246251563e-15,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.255703
2025-12-31 12:20:14,2025-12-04 19:21:51,019aead0-13d3-7fd2-a456-d969dae5afe7,H2_r11,0.92733333,H 0.0 0.0 0.0; H 0.0 0.0 0.92733333,4,2,0,6-31g,1,12,8,238,338,10000,138,138,200,72,128,-1.1371170788803415,-1.1371170929282457,-1.1371170788803413,1.4047903951208696e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.030279
2025-12-31 12:20:16,2025-12-04 19:22:06,019aead0-51cc-7171-b6e4-a2efbecdeeed,H2_r11,0.92733333,H 0.0 0.0 0.0; H 0.0 0.0 0.92733333,4,2,0,6-31g,2,12,8,238,338,10000,138,138,200,72,128,-1.1371170788803413,-1.1371170929282548,-1.13711707888034,1.4047913499126709e-08,1.3322676295501878e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.303642
2025-12-31 12:20:17,2025-12-04 19:22:25,019aead0-8f8a-7140-a7d1-8b3a710be52b,H2_r11,0.92733333,H 0.0 0.0 0.0; H 0.0 0.0 0.92733333,4,2,0,6-31g,3,12,8,238,338,10000,138,138,200,72,128,-1.1371170788803415,-1.137117092928254,-1.1371170788803413,1.4047912388903684e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.041809000000001
2025-12-31 12:20:19,2025-12-04 19:22:42,019aead0-dab2-73a3-bae6-68c9e5866a80,H2_r12,0.99006667,H 0.0 0.0 0.0; H 0.0 0.0 0.99006667,4,2,0,6-31g,1,12,8,238,338,10000,138,138,200,72,128,-1.1282597723614862,-1.128259789793456,-1.1282597723614858,1.7431969645542722e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.09564
2025-12-31 12:20:20,2025-12-04 19:22:59,019aead1-1d60-7d41-af85-394dc2574395,H2_r12,0.99006667,H 0.0 0.0 0.0; H 0.0 0.0 0.99006667,4,2,0,6-31g,2,12,8,238,338,10000,138,138,200,72,128,-1.1282597723614862,-1.1282597897934563,-1.1282597723614858,1.7431970311676537e-08,4.440892098500626e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.159001
2025-12-31 12:20:22,2025-12-04 19:23:14,019aead1-5b7c-7f63-a554-d2f29728dbb2,H2_r12,0.99006667,H 0.0 0.0 0.0; H 0.0 0.0 0.99006667,4,2,0,6-31g,3,12,8,238,338,10000,138,138,200,72,128,-1.1282597723614862,-1.1282597897934892,-1.1282597723614858,1.743200295223346e-08,4.440892098500626e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.028167
2025-12-31 12:20:23,2025-12-04 19:23:32,019aead1-9b3b-7a62-903b-52dc97980f04,H2_r13,1.0528,H 0.0 0.0 0.0; H 0.0 0.0 1.05280000,4,2,0,6-31g,1,12,8,244,344,10000,140,140,204,72,132,-1.1186832635565698,-1.1186832618352147,-1.1186832635565698,1.7213550584926907e-09,0.0,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.028739
2025-12-31 12:20:25,2025-12-04 19:23:48,019aead1-de65-7200-a165-6a2a9e2486c7,H2_r13,1.0528,H 0.0 0.0 0.0; H 0.0 0.0 1.05280000,4,2,0,6-31g,2,12,8,244,344,10000,140,140,204,72,132,-1.1186832635565698,-1.1186832618352152,-1.1186832635565689,1.7213546144034806e-09,8.881784197001252e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.257259
2025-12-31 12:20:26,2025-12-04 19:24:04,019aead2-1a70-72b1-8f16-08af00ab62a0,H2_r13,1.0528,H 0.0 0.0 0.0; H 0.0 0.0 1.05280000,4,2,0,6-31g,3,12,8,244,344,10000,140,140,204,72,132,-1.1186832635565698,-1.1186832618352147,-1.1186832635565698,1.7213550584926907e-09,0.0,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.226742
2025-12-31 12:20:27,2025-12-04 19:24:20,019aead2-5fd4-78c3-a135-0c3183b831e1,H2_r14,1.11553333,H 0.0 0.0 0.0; H 0.0 0.0 1.11553333,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-1.1088185822356118,-1.108818580301319,-1.1088185822356127,1.9342927259913267e-09,8.881784197001252e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.069521000000001
2025-12-31 12:20:28,2025-12-04 19:24:35,019aead2-97a9-7140-926c-4dc15ab20de1,H2_r14,1.11553333,H 0.0 0.0 0.0; H 0.0 0.0 1.11553333,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-1.108818582235613,-1.1088185802969348,-1.1088185822356118,1.938678106938596e-09,1.1102230246251563e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.447114
2025-12-31 12:20:29,2025-12-04 19:24:51,019aead2-d620-7222-aa98-3baf8a1ce60c,H2_r14,1.11553333,H 0.0 0.0 0.0; H 0.0 0.0 1.11553333,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-1.1088185822356127,-1.1088185803013195,-1.1088185822356122,1.9342929480359317e-09,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.018729
2025-12-31 12:20:31,2025-12-04 19:25:06,019aead3-1204-70c1-8956-0fae63328634,H2_r15,1.17826667,H 0.0 0.0 0.0; H 0.0 0.0 1.17826667,4,2,0,6-31g,1,12,8,238,339,10000,139,139,200,72,128,-1.0989658467493963,-1.0989658469166064,-1.0989658467493957,1.6721002360498003e-10,6.661338147750939e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.310563
2025-12-31 12:20:33,2025-12-04 19:25:21,019aead3-4e65-73d1-9ef9-f0681af960fc,H2_r15,1.17826667,H 0.0 0.0 0.0; H 0.0 0.0 1.17826667,4,2,0,6-31g,2,12,8,238,339,10000,139,139,200,72,128,-1.098965846749397,-1.098965846908071,-1.0989658467493952,1.5867396285784707e-10,1.7763568394002505e-15,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.184595
2025-12-31 12:20:34,2025-12-04 19:25:38,019aead3-8874-7a23-858e-369955af4f67,H2_r15,1.17826667,H 0.0 0.0 0.0; H 0.0 0.0 1.17826667,4,2,0,6-31g,3,12,8,238,339,10000,139,139,200,72,128,-1.0989658467493972,-1.0989658469251458,-1.0989658467493952,1.7574852684276718e-10,1.9984014443252818e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.255204
2025-12-31 12:20:36,2025-12-04 19:25:53,019aead3-cab7-75d2-837e-a84eb79ad0b6,H2_r16,1.241,H 0.0 0.0 0.0; H 0.0 0.0 1.24100000,4,2,0,6-31g,1,12,8,238,338,10000,138,138,200,72,128,-1.089333973319298,-1.0893339958396686,-1.0893339733192977,2.2520370679401932e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.069664
2025-12-31 12:20:37,2025-12-04 19:26:08,019aead4-03d6-72c0-98fb-d21dd24cce8d,H2_r16,1.241,H 0.0 0.0 0.0; H 0.0 0.0 1.24100000,4,2,0,6-31g,2,12,8,238,338,10000,138,138,200,72,128,-1.089333973319298,-1.0893339958396686,-1.0893339733192977,2.2520370679401932e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.0809560000000005
2025-12-31 12:20:38,2025-12-04 19:26:24,019aead4-39e0-7040-ab40-09778e252c77,H2_r16,1.241,H 0.0 0.0 0.0; H 0.0 0.0 1.24100000,4,2,0,6-31g,3,12,8,238,338,10000,138,138,200,72,128,-1.089333973319298,-1.0893339958396475,-1.0893339733192977,2.2520349807209072e-08,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.206812
2025-12-31 12:20:40,2025-12-04 19:26:39,019aead4-7cb5-77b0-8178-e80bd386645a,H2_r17,1.58544444,H 0.0 0.0 0.0; H 0.0 0.0 1.58544444,4,2,0,6-31g,1,12,8,230,328,10000,136,136,192,68,124,-1.0449251611819068,-1.0449250414401448,-1.044925161181907,1.197417620613095e-07,2.220446049250313e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.262772999999999
2025-12-31 12:20:41,2025-12-04 19:26:55,019aead4-bdaa-7b83-81b8-edd3092eee79,H2_r17,1.58544444,H 0.0 0.0 0.0; H 0.0 0.0 1.58544444,4,2,0,6-31g,2,12,8,230,328,10000,136,136,192,68,124,-1.044925161181907,-1.0449250414401403,-1.044925161181907,1.197417667242462e-07,0.0,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,5.974529
2025-12-31 12:20:42,2025-12-04 19:27:10,019aead4-f73a-7933-9356-8b18436c4f5b,H2_r17,1.58544444,H 0.0 0.0 0.0; H 0.0 0.0 1.58544444,4,2,0,6-31g,3,12,8,230,328,10000,136,136,192,68,124,-1.0449251611819057,-1.0449250414401636,-1.0449251611819057,1.1974174207729504e-07,0.0,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.150318
2025-12-31 12:20:45,2025-12-04 19:27:25,019aead5-30bb-7012-86d6-79ecc7cfe126,H2_r18,1.92988889,H 0.0 0.0 0.0; H 0.0 0.0 1.92988889,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-1.0178985781726588,-1.017898578167729,-1.0178985781726575,4.929834318545545e-12,1.3322676295501878e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.182172
2025-12-31 12:20:47,2025-12-04 19:27:41,019aead5-6c2d-7610-9d60-925c91540016,H2_r18,1.92988889,H 0.0 0.0 0.0; H 0.0 0.0 1.92988889,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-1.0178985781726593,-1.0178985781677294,-1.0178985781726588,4.929834318545545e-12,4.440892098500626e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.612513
2025-12-31 12:20:48,2025-12-04 19:27:55,019aead5-a6b5-76a2-86d2-feb73e7eac3e,H2_r18,1.92988889,H 0.0 0.0 0.0; H 0.0 0.0 1.92988889,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-1.0178985781726595,-1.0178985781677294,-1.0178985781726593,4.930278407755395e-12,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.214239
2025-12-31 12:20:49,2025-12-04 19:28:45,019aead5-e0e7-7890-b0a8-fa92e2ce727e,H2_r19,2.27433333,H 0.0 0.0 0.0; H 0.0 0.0 2.27433333,4,2,0,6-31g,1,12,8,244,344,10000,140,140,204,72,132,-1.0048330916292008,-1.0048330911052994,-1.0048330916292,5.239013667335256e-10,8.881784197001252e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.085754
2025-12-31 12:20:51,2025-12-04 19:28:59,019aead6-a159-70c2-9db3-dd55da1766cc,H2_r19,2.27433333,H 0.0 0.0 0.0; H 0.0 0.0 2.27433333,4,2,0,6-31g,2,12,8,244,344,10000,140,140,204,72,132,-1.0048330916292003,-1.0048330911036838,-1.0048330916292,5.255165191897504e-10,4.440892098500626e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.183613
2025-12-31 12:20:52,2025-12-04 19:29:15,019aead6-db6f-7640-84be-f28c015e2d64,H2_r19,2.27433333,H 0.0 0.0 0.0; H 0.0 0.0 2.27433333,4,2,0,6-31g,3,12,8,244,344,10000,140,140,204,72,132,-1.0048330916292012,-1.0048330911037633,-1.0048330916292,5.254379153996068e-10,1.3322676295501878e-15,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.855854
2025-12-31 12:20:53,2025-12-04 19:29:33,019aead7-1e64-7070-b678-6e5323cfd6a8,H2_r20,2.61877778,H 0.0 0.0 0.0; H 0.0 0.0 2.61877778,4,2,0,6-31g,1,12,8,244,345,10000,141,141,204,72,132,-0.9995280836288662,-0.9995280831525004,-0.9995280836288656,4.763657246442675e-10,6.661338147750939e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.207415
2025-12-31 12:20:53,2025-12-04 19:29:47,019aead7-6130-7240-adde-95548c2bade4,H2_r20,2.61877778,H 0.0 0.0 0.0; H 0.0 0.0 2.61877778,4,2,0,6-31g,2,12,8,244,345,10000,141,141,204,72,132,-0.9995280836288664,-0.9995280831525132,-0.9995280836288656,4.763531791240894e-10,8.881784197001252e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.072887000000001
2025-12-31 12:20:55,2025-12-04 19:30:03,019aead7-98a8-7e03-b934-8673c424fd9a,H2_r20,2.61877778,H 0.0 0.0 0.0; H 0.0 0.0 2.61877778,4,2,0,6-31g,3,12,8,244,345,10000,141,141,204,72,132,-0.9995280836288664,-0.9995280831525029,-0.9995280836288656,4.763636152205207e-10,8.881784197001252e-16,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.178599
2025-12-31 12:20:56,2025-12-04 19:30:17,019aead7-d2a2-7be1-a518-c7a40a403a95,H2_r21,2.96322222,H 0.0 0.0 0.0; H 0.0 0.0 2.96322222,4,2,0,6-31g,1,12,8,238,339,10000,139,139,200,72,128,-0.997568588670421,-0.9975685886703284,-0.99756858867042,9.270362255620057e-14,8.881784197001252e-16,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.235601
