timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-30 15:06:05,2025-12-04 18:20:51,019aea98-1c73-77e0-99ad-b61809bb6f86,BeH2_r1,0.72,Be 0.0 0.0 0.0; H 0.0 0.0 0.72000000; H 0.0 0.0 -0.72000000,7,6,0,sto3g,1,156,14,680,980,10000,388,388,592,216,376,-14.942686553333274,-14.942352377913563,-14.942721614976094,0.0003341754197094,3.506164281930069e-05,4478,1025,35,729,1225.0,16384,0.8367346938775511,0.5951020408163266,0.07476806640625,10,1,200,6.610619
2025-12-30 15:06:09,2025-12-04 18:21:21,019aea98-7bd7-7ab0-9445-beac1a7e5ce2,BeH2_r1,0.72,Be 0.0 0.0 0.0; H 0.0 0.0 0.72000000; H 0.0 0.0 -0.72000000,7,6,0,sto3g,2,156,14,680,980,10000,388,388,592,216,376,-14.942618540080105,-14.942352377913563,-14.942721614976094,0.0002661621665396,0.0001030748959891,5075,1059,35,676,1225.0,16384,0.8644897959183674,0.5518367346938775,0.07476806640625,10,1,200,6.667839999999999
2025-12-30 15:06:12,2025-12-04 18:21:51,019aea98-f4cd-75a2-bb9d-e7f2e1f34cad,BeH2_r1,0.72,Be 0.0 0.0 0.0; H 0.0 0.0 0.72000000; H 0.0 0.0 -0.72000000,7,6,0,sto3g,3,156,14,680,980,10000,388,388,592,216,376,-14.942686562186791,-14.942352377913558,-14.94272161497608,0.0003341842732353,3.505278928628286e-05,4653,1013,35,729,1225.0,16384,0.8269387755102041,0.5951020408163266,0.07476806640625,10,1,200,6.473801999999999
2025-12-30 15:06:15,2025-12-04 18:22:20,019aea99-6bdf-7171-b3d6-5204e43b9f94,BeH2_r2,0.7428,Be 0.0 0.0 0.0; H 0.0 0.0 0.74280000; H 0.0 0.0 -0.74280000,7,6,0,sto3g,1,156,14,689,986,10000,390,390,596,216,380,-15.016763434384472,-15.016475334556333,-15.016828524855608,0.0002880998281398,6.50904711356759e-05,5057,1057,35,784,1225.0,16384,0.8628571428571429,0.64,0.07476806640625,10,1,200,6.784438000000001
2025-12-30 15:06:18,2025-12-04 18:22:53,019aea99-d8dc-7911-9d53-833c02965343,BeH2_r2,0.7428,Be 0.0 0.0 0.0; H 0.0 0.0 0.74280000; H 0.0 0.0 -0.74280000,7,6,0,sto3g,2,156,14,689,986,10000,390,390,596,216,380,-15.016782314015671,-15.016475334556333,-15.01682852485562,0.0003069794593386,4.621083994749142e-05,4725,1026,35,841,1225.0,16384,0.8375510204081633,0.686530612244898,0.07476806640625,10,1,200,6.585123000000001
2025-12-30 15:06:20,2025-12-04 18:23:18,019aea9a-5edb-7ff0-8466-135cae2b43e1,BeH2_r2,0.7428,Be 0.0 0.0 0.0; H 0.0 0.0 0.74280000; H 0.0 0.0 -0.74280000,7,6,0,sto3g,3,156,14,689,986,10000,390,390,596,216,380,-15.01680210689301,-15.016475334556333,-15.01682852485562,0.0003267723366775,2.641796260860474e-05,4668,1035,35,576,1225.0,16384,0.8448979591836735,0.470204081632653,0.07476806640625,10,1,200,6.372049
2025-12-30 15:06:22,2025-12-04 18:23:47,019aea9a-be68-7f40-9804-a8f524d66720,BeH2_r3,0.7656,Be 0.0 0.0 0.0; H 0.0 0.0 0.76560000; H 0.0 0.0 -0.76560000,7,6,0,sto3g,1,156,14,691,982,10000,386,386,596,216,380,-15.08378977601764,-15.083485755316865,-15.08382483075823,0.000304020700776,3.5054740589401945e-05,4368,1007,35,625,1225.0,16384,0.8220408163265306,0.5102040816326531,0.07476806640625,10,1,200,6.697191
2025-12-30 15:06:25,2025-12-04 18:24:17,019aea9b-2bd5-7563-8d06-e787f6f597fe,BeH2_r3,0.7656,Be 0.0 0.0 0.0; H 0.0 0.0 0.76560000; H 0.0 0.0 -0.76560000,7,6,0,sto3g,2,156,14,691,982,10000,386,386,596,216,380,-15.083763228516752,-15.08348575531686,-15.08382483075822,0.000277473199894,6.160224146611881e-05,4723,1048,35,729,1225.0,16384,0.8555102040816327,0.5951020408163266,0.07476806640625,10,1,200,6.743835000000001
2025-12-30 15:06:27,2025-12-04 18:24:45,019aea9b-a13c-7c23-af54-bf55bbd43cf2,BeH2_r3,0.7656,Be 0.0 0.0 0.0; H 0.0 0.0 0.76560000; H 0.0 0.0 -0.76560000,7,6,0,sto3g,3,156,14,691,982,10000,386,386,596,216,380,-15.083779612100807,-15.083485755316866,-15.08382483075823,0.0002938567839407,4.521865742290743e-05,4582,1025,35,729,1225.0,16384,0.8367346938775511,0.5951020408163266,0.07476806640625,10,1,200,6.8277790000000005
2025-12-30 15:06:30,2025-12-04 18:25:12,019aea9c-179b-7611-8539-61517cdbcc75,BeH2_r4,0.7884,Be 0.0 0.0 0.0; H 0.0 0.0 0.78840000; H 0.0 0.0 -0.78840000,7,6,0,sto3g,1,156,14,692,991,10000,391,391,600,216,384,-15.144131469003382,-15.144002902710175,-15.144329660808449,0.0001285662932044,0.0001981918050653,4712,1032,35,784,1225.0,16384,0.8424489795918367,0.64,0.07476806640625,10,1,200,6.331236
2025-12-30 15:06:32,2025-12-04 18:26:40,019aea9c-7d60-7672-baf7-d3a45fbac97a,BeH2_r4,0.7884,Be 0.0 0.0 0.0; H 0.0 0.0 0.78840000; H 0.0 0.0 -0.78840000,7,6,0,sto3g,2,156,14,692,991,10000,391,391,600,216,384,-15.144328555779008,-15.14400290271017,-15.144329660808436,0.0003256530688364,1.1050294297376697e-06,4316,991,35,529,1225.0,16384,0.8089795918367347,0.4318367346938775,0.07476806640625,10,1,200,6.528938999999999
2025-12-30 15:06:35,2025-12-04 18:27:09,019aea9d-d1ca-74e0-af79-0908a6aed82e,BeH2_r4,0.7884,Be 0.0 0.0 0.0; H 0.0 0.0 0.78840000; H 0.0 0.0 -0.78840000,7,6,0,sto3g,3,156,14,692,991,10000,391,391,600,216,384,-15.144324844584364,-15.144002902710165,-15.144329660808433,0.0003219418741995,4.816224070225417e-06,4609,1026,35,625,1225.0,16384,0.8375510204081633,0.5102040816326531,0.07476806640625,10,1,200,6.524020999999999
2025-12-30 15:06:38,2025-12-04 18:27:37,019aea9e-4a82-7851-b100-d92342a8d00e,BeH2_r5,0.8112,Be 0.0 0.0 0.0; H 0.0 0.0 0.81120000; H 0.0 0.0 -0.81120000,7,6,0,sto3g,1,156,14,670,962,10000,382,382,580,212,368,-15.19886801767434,-15.198594421619186,-15.198910507990936,0.0002735960551554,4.2490316594978594e-05,4743,1013,35,625,1225.0,16384,0.8269387755102041,0.5102040816326531,0.07476806640625,10,1,200,6.856396999999999
2025-12-30 15:06:41,2025-12-04 18:28:05,019aea9e-af11-7a13-9203-edefed44617f,BeH2_r5,0.8112,Be 0.0 0.0 0.0; H 0.0 0.0 0.81120000; H 0.0 0.0 -0.81120000,7,6,0,sto3g,2,156,14,670,962,10000,382,382,580,212,368,-15.198821500620658,-15.198594421619172,-15.198910507990936,0.0002270790014868,8.90073702777272e-05,5011,1018,35,729,1225.0,16384,0.8310204081632653,0.5951020408163266,0.07476806640625,10,1,200,6.719622
2025-12-30 15:06:44,2025-12-04 18:28:35,019aea9f-1cea-71e2-a06b-0df812f07316,BeH2_r5,0.8112,Be 0.0 0.0 0.0; H 0.0 0.0 0.81120000; H 0.0 0.0 -0.81120000,7,6,0,sto3g,3,156,14,670,962,10000,382,382,580,212,368,-15.19878854818547,-15.19859442161918,-15.198910507990936,0.0001941265662921,0.0001219598054653,4703,1031,35,900,1225.0,16384,0.8416326530612245,0.7346938775510204,0.07476806640625,10,1,200,6.653064
2025-12-30 15:06:47,2025-12-04 18:29:43,019aea9f-903d-7410-8496-3e6518f278ec,BeH2_r6,0.834,Be 0.0 0.0 0.0; H 0.0 0.0 0.83400000; H 0.0 0.0 -0.83400000,7,6,0,sto3g,1,156,14,813,1148,10000,456,456,692,252,440,-15.248058726917186,-15.2477796709051,-15.248086595245244,0.0002790560120864,2.7868328057678585e-05,5337,1069,35,676,1225.0,16384,0.8726530612244898,0.5518367346938775,0.07476806640625,10,1,200,6.756211
2025-12-30 15:06:49,2025-12-04 18:30:11,019aeaa0-99a7-74d3-bf34-65e88b571f40,BeH2_r6,0.834,Be 0.0 0.0 0.0; H 0.0 0.0 0.83400000; H 0.0 0.0 -0.83400000,7,6,0,sto3g,2,156,14,813,1148,10000,456,456,692,252,440,-15.248023322932925,-15.247779670905109,-15.248086595245251,0.0002436520278159,6.327231232816644e-05,5554,1076,35,729,1225.0,16384,0.8783673469387755,0.5951020408163266,0.07476806640625,10,1,200,6.822093
2025-12-30 15:06:52,2025-12-04 18:30:42,019aeaa1-0829-7dc2-a55e-32faf2ec6520,BeH2_r6,0.834,Be 0.0 0.0 0.0; H 0.0 0.0 0.83400000; H 0.0 0.0 -0.83400000,7,6,0,sto3g,3,156,14,813,1148,10000,456,456,692,252,440,-15.248084773596648,-15.2477796709051,-15.248086595245256,0.0003051026915485,1.821648606181725e-06,5176,1038,35,529,1225.0,16384,0.8473469387755102,0.4318367346938775,0.07476806640625,10,1,200,6.737703
2025-12-30 15:06:55,2025-12-04 18:31:10,019aeaa1-882e-7931-b012-99f08a3b0077,BeH2_r7,0.90066667,Be 0.0 0.0 0.0; H 0.0 0.0 0.90066667; H 0.0 0.0 -0.90066667,7,6,0,sto3g,1,156,14,815,1155,10000,461,461,694,252,442,-15.36508702995338,-15.364858812851908,-15.365146602770745,0.0002282171014709,5.957281736357345e-05,5191,1043,35,729,1225.0,16384,0.8514285714285714,0.5951020408163266,0.07476806640625,10,1,200,6.510077
2025-12-30 15:06:57,2025-12-04 18:31:37,019aeaa1-f4fd-7232-ad1a-c40ca7ee1a5a,BeH2_r7,0.90066667,Be 0.0 0.0 0.0; H 0.0 0.0 0.90066667; H 0.0 0.0 -0.90066667,7,6,0,sto3g,2,156,14,815,1155,10000,461,461,694,252,442,-15.365142885233375,-15.364858812851905,-15.365146602770746,0.0002840723814703,3.7175373712727833e-06,5403,1067,35,484,1225.0,16384,0.8710204081632653,0.3951020408163265,0.07476806640625,10,1,200,6.716937
